R:A::C:P,0 4,1 5,2 3 6
0 4,0.6129032258064516,0.2903225806451613,0.0967741935483871
1 5,0.3064516129032258,0.41935483870967744,0.27419354838709675
2 3 6,0.21212121212121213,0.21212121212121213,0.5757575757575758
