R:A::C:P,0 6,1 2 3 4,5
0 6,0.37831858407079644,0.287012987012987,0.4294117647058823
1 2 3 4,0.5597345132743363,0.6415584415584416,0.49411764705882355
5,0.061946902654867256,0.07142857142857142,0.07647058823529412
