R:A::C:P,0,1 2 4,3 6,5
0,0.2153846153846154,0.1134453781512605,0.07476635514018691,0.09803921568627451
1 2 4,0.6692307692307692,0.7184873949579832,0.6355140186915887,0.6862745098039216
3 6,0.06923076923076923,0.12605042016806722,0.19626168224299065,0.21568627450980393
5,0.046153846153846156,0.04201680672268908,0.09345794392523364,0.0
