R:A::C:P,0,1,2 3 4,5 6
0,0.4857142857142857,0.14285714285714285,0.3142857142857143,0.05714285714285714
1,0.2571428571428571,0.2571428571428571,0.4142857142857143,0.07142857142857142
2 3 4,0.10416666666666667,0.10416666666666667,0.6666666666666666,0.125
5 6,0.3333333333333333,0.0,0.5,0.16666666666666666
