R:A::C:P,comedy,history,tragedy
comedy,0.39090909090909093,0.23863636363636365,0.3704545454545455
history,0.1574642126789366,0.5378323108384458,0.3047034764826176
tragedy,0.20220588235294118,0.28860294117647056,0.5091911764705882
