R:A::C:P,comedy,history,tragedy
comedy,0.11676849966055669,0.07128309572301425,0.11065852002715547
history,0.05227427019687712,0.17854718262050237,0.1011541072640869
tragedy,0.0746775288526816,0.10658520027155464,0.18805159538357094
