R:A::C:P,0,1 5 6,2 4,3
0,0.40476190476190477,0.16666666666666666,0.20454545454545456,0.06451612903225806
1 5 6,0.47619047619047616,0.5714285714285714,0.4090909090909091,0.45161290322580644
2 4,0.11904761904761904,0.23809523809523808,0.29545454545454547,0.41935483870967744
3,0.0,0.023809523809523808,0.09090909090909091,0.06451612903225806
