R:A::C:P,0 3,1,2,4 5 6
0 3,0.07984790874524715,0.028517110266159697,0.03612167300380228,0.049429657794676805
1,0.1634980988593156,0.0817490494296578,0.07604562737642585,0.10836501901140684
2,0.07224334600760456,0.03802281368821293,0.045627376425855515,0.055133079847908745
4 5 6,0.049429657794676805,0.015209125475285171,0.02091254752851711,0.07984790874524715
