R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.2145748987854251,0.05263157894736842,0.15384615384615385
1,0.25101214574898784,0.05668016194331984,0.15384615384615385
3 4 6,0.04048582995951417,0.008097165991902834,0.06882591093117409
