R:A::C:P,0 2 6,1 5,3,4
0 2 6,0.5046296296296297,0.25,0.1388888888888889,0.10648148148148148
1 5,0.5119047619047619,0.25396825396825395,0.10317460317460317,0.13095238095238096
3,0.5,0.29411764705882354,0.14705882352941177,0.058823529411764705
4,0.5833333333333334,0.375,0.041666666666666664,0.0
