R:A::C:P,0 4,1,2,3 6,5
0 4,0.12955465587044535,0.020242914979757085,0.024291497975708502,0.03643724696356275,0.004048582995951417
1,0.1862348178137652,0.05668016194331984,0.08906882591093117,0.10121457489878542,0.02834008097165992
2,0.05263157894736842,0.032388663967611336,0.04048582995951417,0.0728744939271255,0.020242914979757085
3 6,0.008097165991902834,0.008097165991902834,0.012145748987854251,0.032388663967611336,0.012145748987854251
5,0.008097165991902834,0.0,0.012145748987854251,0.012145748987854251,0.0
