R:A::C:P,0 5 6,1 3 4,2
0 5 6,0.3081395348837209,0.20261437908496732,0.17647058823529413
1 3 4,0.5058139534883721,0.5620915032679739,0.5686274509803921
2,0.18604651162790697,0.23529411764705882,0.2549019607843137
