R:A::C:P,0,1 3,2 6,4 5
0,0.16911764705882354,0.0743801652892562,0.05641025641025641,0.10096153846153846
1 3,0.47058823529411764,0.48760330578512395,0.4358974358974359,0.30288461538461536
2 6,0.25735294117647056,0.359504132231405,0.36923076923076925,0.4230769230769231
4 5,0.10294117647058823,0.07851239669421488,0.13846153846153847,0.17307692307692307
