R:A::C:P,0 2 3,1,4,5 6
0 2 3,0.4611973392461197,0.17738359201773837,0.12195121951219512,0.2394678492239468
1,0.4330708661417323,0.2650918635170604,0.13123359580052493,0.17060367454068243
4,0.5068493150684932,0.0684931506849315,0.2191780821917808,0.2054794520547945
5 6,0.39014373716632444,0.09856262833675565,0.14168377823408623,0.36960985626283366
