R:A::C:P,0 2 3,1,4,5 6
0 2 3,0.3466666666666667,0.3418803418803419,0.2894736842105263,0.29347826086956524
1,0.275,0.43162393162393164,0.2631578947368421,0.1766304347826087
4,0.06166666666666667,0.021367521367521368,0.08421052631578947,0.04076086956521739
5 6,0.31666666666666665,0.20512820512820512,0.3631578947368421,0.4891304347826087
