R:A::C:P,0,1 2,3,4 5,6
0,0.4666666666666667,0.2,0.05,0.2,0.08333333333333333
1 2,0.23076923076923078,0.3319838056680162,0.10121457489878542,0.1700404858299595,0.1659919028340081
3,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.4090909090909091,0.09090909090909091
4 5,0.1935483870967742,0.12903225806451613,0.16129032258064516,0.3548387096774194,0.16129032258064516
6,0.0625,0.3125,0.0625,0.5,0.0625
