R:A::C:P,0,1 3 4 5,2 6
0,0.2153846153846154,0.10894941634241245,0.08633093525179857
1 3 4 5,0.6076923076923076,0.5836575875486382,0.5827338129496403
2 6,0.17692307692307693,0.30739299610894943,0.33093525179856115
