R:A::C:P,0 6,1,2 3 4,5
0 6,0.25142857142857145,0.18604651162790697,0.16822429906542055,0.17647058823529413
1,0.44571428571428573,0.5,0.40186915887850466,0.37254901960784315
2 3 4,0.25142857142857145,0.29069767441860467,0.3598130841121495,0.45098039215686275
5,0.05142857142857143,0.023255813953488372,0.07009345794392523,0.0
