R:A::C:P,0 1 5,2 4 6,3
0 1 5,0.5536585365853659,0.34146341463414637,0.1048780487804878
2 4 6,0.42990654205607476,0.43613707165109034,0.13395638629283488
3,0.4,0.42,0.18
