R:A::C:P,0,1 2 4,3,5 6
0,0.16911764705882354,0.08635097493036212,0.05263157894736842,0.07329842931937172
1 2 4,0.6617647058823529,0.6434540389972145,0.6210526315789474,0.581151832460733
3,0.029411764705882353,0.06406685236768803,0.09473684210526316,0.07329842931937172
5 6,0.13970588235294118,0.20612813370473537,0.23157894736842105,0.27225130890052357
