R:A::C:P,0,1 2 4,3,5 6
0,0.3150684931506849,0.4246575342465753,0.0684931506849315,0.1917808219178082
1 2 4,0.18329938900203666,0.47046843177189407,0.12016293279022404,0.22606924643584522
3,0.08,0.46,0.18,0.28
5 6,0.11377245508982035,0.4431137724550898,0.1317365269461078,0.31137724550898205
