R:A::C:P,0,1 5,2,3 6,4
0,0.12598425196850394,0.0594059405940594,0.041666666666666664,0.013297872340425532,0.031578947368421054
1 5,0.42913385826771655,0.37376237623762376,0.2916666666666667,0.2765957446808511,0.3368421052631579
2,0.15354330708661418,0.2079207920792079,0.24404761904761904,0.2047872340425532,0.17894736842105263
3 6,0.25984251968503935,0.32425742574257427,0.3273809523809524,0.45478723404255317,0.3684210526315789
4,0.031496062992125984,0.034653465346534656,0.09523809523809523,0.05053191489361702,0.08421052631578947
