R:A::C:P,0,1 5,2,3 6,4
0,0.022988505747126436,0.017241379310344827,0.005028735632183908,0.0035919540229885057,0.004310344827586207
1 5,0.07830459770114942,0.10847701149425287,0.035201149425287355,0.07471264367816093,0.04597701149425287
2,0.028017241379310345,0.0603448275862069,0.029454022988505746,0.05531609195402299,0.02442528735632184
3 6,0.04741379310344827,0.09410919540229885,0.039511494252873564,0.12284482758620689,0.05028735632183908
4,0.005747126436781609,0.010057471264367816,0.011494252873563218,0.013649425287356323,0.011494252873563218
