R:A::C:P,0,1 5,2,3 6,4
0,0.43243243243243246,0.32432432432432434,0.0945945945945946,0.06756756756756757,0.08108108108108109
1 5,0.22851153039832284,0.3165618448637317,0.10272536687631027,0.2180293501048218,0.13417190775681342
2,0.14181818181818182,0.3054545454545455,0.14909090909090908,0.28,0.12363636363636364
3 6,0.13387423935091278,0.2657200811359026,0.11156186612576065,0.34685598377281945,0.14198782961460446
4,0.1095890410958904,0.1917808219178082,0.2191780821917808,0.2602739726027397,0.2191780821917808
