R:A::C:P,0 2,1,3 4 5,6
0 2,0.4492753623188406,0.13043478260869565,0.391304347826087,0.028985507246376812
1,0.4142857142857143,0.2571428571428571,0.32857142857142857,0.0
3 4 5,0.3333333333333333,0.05555555555555555,0.5555555555555556,0.05555555555555555
6,0.5,0.0,0.5,0.0
