R:A::C:P,0 2,1,3,4,5,6
0 2,0.28199052132701424,0.2948717948717949,0.23595505617977527,0.21052631578947367,0.22941176470588234,0.20202020202020202
1,0.3104265402843602,0.43162393162393164,0.19101123595505617,0.2631578947368421,0.14705882352941177,0.20202020202020202
3,0.07582938388625593,0.04700854700854701,0.08426966292134831,0.07894736842105263,0.09411764705882353,0.06565656565656566
4,0.05687203791469194,0.021367521367521368,0.07303370786516854,0.08421052631578947,0.052941176470588235,0.030303030303030304
5,0.06398104265402843,0.05128205128205128,0.10674157303370786,0.07368421052631578,0.07647058823529412,0.05555555555555555
6,0.2109004739336493,0.15384615384615385,0.3089887640449438,0.2894736842105263,0.4,0.4444444444444444
