name,overall,average,f1,mcc
0-1-2-356-4,0.3505747126436782,0.3143471124549255,0.2710923903737339,0.12238522257565287
0-1-235-4-6,0.31537356321839083,0.3137655255084881,0.27051104245418045,0.12022963314137514
0-1-2-345-6,0.28160919540229884,0.31027678814145965,0.26577495722312505,0.11962624307686238
0-1-24-35-6,0.28089080459770116,0.3096482634236105,0.2712548317683763,0.11826050490743714
0-12-35-4-6,0.3089080459770115,0.30939808355328413,0.2566097397292859,0.11085406190397659
0-1-26-35-4,0.3010057471264368,0.3091390014267805,0.25543645220830885,0.10750298108482366
0-1-2-35-46,0.28879310344827586,0.3040800942996164,0.2653543980678001,0.1082333524861003
0-14-2-35-6,0.28448275862068967,0.3007247447749493,0.2603207703069657,0.10423386785597741
0-16-2-35-4,0.2995689655172414,0.2924294981203207,0.23457302029492744,0.0793577599298185
0-135-2-4-6,0.30387931034482757,0.29012716573105835,0.24489613799357324,0.08260733096396423
01-2-35-4-6,0.32471264367816094,0.289555696869434,0.2707705417169991,0.11668323857613783
04-1-2-35-6,0.2550287356321839,0.2758394473783413,0.2505903030475043,0.09811563199521453
02-1-35-4-6,0.27801724137931033,0.2736979829087939,0.25767981541720747,0.09515525687507134
035-1-2-4-6,0.27514367816091956,0.27242025280138227,0.24950851152936754,0.09563079928185841
06-1-2-35-4,0.28160919540229884,0.2638569216930879,0.24779087764912422,0.07766692845116155
