R:A::C:P,0 1,2,3,4,5 6
0 1,0.21254801536491677,0.052496798975672214,0.046094750320102434,0.04481434058898848,0.09603072983354674
2,0.06914212548015365,0.03841229193341869,0.030729833546734954,0.03201024327784891,0.0499359795134443
3,0.015364916773367477,0.011523687580025609,0.011523687580025609,0.0076824583866837385,0.01792573623559539
4,0.010243277848911651,0.011523687580025609,0.005121638924455826,0.008962868117797696,0.014084507042253521
5 6,0.05505761843790013,0.02176696542893726,0.028169014084507043,0.04225352112676056,0.06658130601792574
