R:A::C:P,0 5,1,2,3 6,4
0 5,0.3941176470588235,0.18235294117647058,0.1,0.20588235294117646,0.11764705882352941
1,0.30708661417322836,0.2650918635170604,0.10236220472440945,0.1942257217847769,0.13123359580052493
2,0.26545454545454544,0.18181818181818182,0.14909090909090908,0.28,0.12363636363636364
3 6,0.30425963488843816,0.09533468559837728,0.11156186612576065,0.34685598377281945,0.14198782961460446
4,0.2328767123287671,0.0684931506849315,0.2191780821917808,0.2602739726027397,0.2191780821917808
