R:A::C:P,0 2,1 3 4 5,6
0 2,0.1700404858299595,0.1659919028340081,0.05263157894736842
1 3 4 5,0.26720647773279355,0.2591093117408907,0.06072874493927125
6,0.004048582995951417,0.020242914979757085,0.0
