R:A::C:P,0,1 2 4,3 6,5
0,0.16911764705882354,0.08635097493036212,0.05434782608695652,0.08823529411764706
1 2 4,0.6617647058823529,0.6434540389972145,0.5978260869565217,0.5882352941176471
3 6,0.11764705882352941,0.2116991643454039,0.2554347826086957,0.20588235294117646
5,0.051470588235294115,0.0584958217270195,0.09239130434782608,0.11764705882352941
