R:A::C:P,0 1 5,2 4,3,6
0 1 5,0.48024316109422494,0.35195530726256985,0.3146067415730337,0.2676767676767677
2 4,0.22036474164133737,0.2988826815642458,0.29213483146067415,0.2222222222222222
3,0.0668693009118541,0.08379888268156424,0.08426966292134831,0.06565656565656566
6,0.23252279635258358,0.26536312849162014,0.3089887640449438,0.4444444444444444
