R:A::C:P,0 3,1 4,2,5 6
0 3,0.09308510638297872,0.05585106382978723,0.026595744680851064,0.0425531914893617
1 4,0.17819148936170212,0.15691489361702127,0.061170212765957445,0.08244680851063829
2,0.047872340425531915,0.07446808510638298,0.034574468085106384,0.05851063829787234
5 6,0.026595744680851064,0.02127659574468085,0.013297872340425532,0.026595744680851064
