R:A::C:P,0 2,1 3 5 6,4
0 2,0.34097421203438394,0.5444126074498568,0.11461318051575932
1 3 5 6,0.2876288659793814,0.5742268041237113,0.13814432989690723
4,0.3287671232876712,0.4520547945205479,0.2191780821917808
