R:A::C:P,0,1,2 5,3,4,6
0,0.5,0.11904761904761904,0.11904761904761904,0.07142857142857142,0.11904761904761904,0.07142857142857142
1,0.2894736842105263,0.12280701754385964,0.2543859649122807,0.11403508771929824,0.11403508771929824,0.10526315789473684
2 5,0.14516129032258066,0.12903225806451613,0.2903225806451613,0.16129032258064516,0.0967741935483871,0.1774193548387097
3,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
4,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.09090909090909091
6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0
