R:A::C:P,0 2,1 4,3,5,6
0 2,0.28199052132701424,0.25707547169811323,0.23595505617977527,0.22941176470588234,0.20202020202020202
1 4,0.36729857819905215,0.4056603773584906,0.2640449438202247,0.2,0.23232323232323232
3,0.07582938388625593,0.06132075471698113,0.08426966292134831,0.09411764705882353,0.06565656565656566
5,0.06398104265402843,0.06132075471698113,0.10674157303370786,0.07647058823529412,0.05555555555555555
6,0.2109004739336493,0.21462264150943397,0.3089887640449438,0.4,0.4444444444444444
