R:A::C:P,0 6,1 3,2,4 5
0 6,0.26881720430107525,0.1875,0.09090909090909091,0.15217391304347827
1 3,0.4946236559139785,0.5,0.5681818181818182,0.5
2,0.1827956989247312,0.25,0.22727272727272727,0.2391304347826087
4 5,0.053763440860215055,0.0625,0.11363636363636363,0.10869565217391304
