R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.32894736842105265,0.13821138211382114,0.05263157894736842,0.058823529411764705,0.14634146341463414,0.12,0.0,0.25,0.125
1,0.4868421052631579,0.5121951219512195,0.45614035087719296,0.5294117647058824,0.34146341463414637,0.24,0.11538461538461539,0.25,0.3125
2,0.07894736842105263,0.24390243902439024,0.3508771929824561,0.11764705882352941,0.1951219512195122,0.24,0.19230769230769232,0.25,0.0625
3,0.013157894736842105,0.024390243902439025,0.07017543859649122,0.11764705882352941,0.0975609756097561,0.2,0.11538461538461539,0.0,0.0
4,0.013157894736842105,0.0,0.017543859649122806,0.11764705882352941,0.12195121951219512,0.04,0.07692307692307693,0.0,0.125
5,0.013157894736842105,0.04065040650406504,0.0,0.058823529411764705,0.024390243902439025,0.04,0.23076923076923078,0.08333333333333333,0.0625
6,0.013157894736842105,0.008130081300813009,0.03508771929824561,0.0,0.04878048780487805,0.08,0.19230769230769232,0.08333333333333333,0.125
7,0.02631578947368421,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0625
p,0.02631578947368421,0.024390243902439025,0.017543859649122806,0.0,0.024390243902439025,0.04,0.07692307692307693,0.0,0.125
