R:A::C:P,0 1 4,2,3 6,5
0 1 4,0.722488038277512,0.5294117647058824,0.5824175824175825,0.36
2,0.18181818181818182,0.2549019607843137,0.26373626373626374,0.24
3 6,0.07177033492822966,0.17647058823529413,0.07692307692307693,0.28
5,0.023923444976076555,0.0392156862745098,0.07692307692307693,0.12
