R:A::C:P,0 1 4 5,2 6,3
0 1 4 5,0.7138461538461538,0.5683453237410072,0.532258064516129
2 6,0.24,0.33093525179856115,0.3870967741935484
3,0.046153846153846156,0.10071942446043165,0.08064516129032258
