R:A::C:P,0 5,1 2 6,3 4
0 5,0.38095238095238093,0.15789473684210525,0.18518518518518517
1 2 6,0.5952380952380952,0.7719298245614035,0.6666666666666666
3 4,0.023809523809523808,0.07017543859649122,0.14814814814814814
