R:A::C:P,0,1 4,2 6,3 5
0,0.029449423815621,0.03201024327784891,0.014084507042253521,0.01792573623559539
1 4,0.08578745198463508,0.1293213828425096,0.10499359795134443,0.088348271446863
2 6,0.04481434058898848,0.12419974391805377,0.09218950064020487,0.0998719590268886
3 5,0.014084507042253521,0.03841229193341869,0.03841229193341869,0.046094750320102434
