R:A::C:P,0,1 4,2 3 6,5
0,0.4666666666666667,0.25,0.2,0.08333333333333333
1 4,0.2722222222222222,0.3277777777777778,0.37777777777777777,0.022222222222222223
2 3 6,0.10084033613445378,0.3445378151260504,0.44537815126050423,0.1092436974789916
5,0.23529411764705882,0.058823529411764705,0.5294117647058824,0.17647058823529413
