R:A::C:P,0 6,1,2 5,3,4
0 6,0.08365019011406843,0.030418250950570342,0.043726235741444866,0.017110266159695818,0.024714828897338403
1,0.1482889733840304,0.0817490494296578,0.11216730038022814,0.03612167300380228,0.051330798479087454
2 5,0.06844106463878327,0.04182509505703422,0.06653992395437262,0.053231939163498096,0.030418250950570342
3,0.015209125475285171,0.005703422053231939,0.030418250950570342,0.009505703422053232,0.0038022813688212928
4,0.017110266159695818,0.0038022813688212928,0.022813688212927757,0.0019011406844106464,0.0
