R:A::C:P,0,1,2 4,3,5,6
0,32,19,13,3,5,2
1,92,101,89,34,25,40
2 4,47,55,107,52,43,44
3,17,11,30,15,16,13
5,17,12,24,19,13,11
6,49,36,95,55,68,88
