R:A::C:P,0 6,1 4,2 3 5
0 6,0.37831858407079644,0.27358490566037735,0.3449612403100775
1 4,0.3230088495575221,0.4056603773584906,0.26356589147286824
2 3 5,0.29867256637168144,0.32075471698113206,0.39147286821705424
