R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.8426966292134831,0.56,0.5111111111111111
2,0.10112359550561797,0.32,0.37777777777777777
3 5 6,0.056179775280898875,0.12,0.1111111111111111
