R:A::C:P,0,1 2 5,3 4,6
0,0.4666666666666667,0.2833333333333333,0.16666666666666666,0.08333333333333333
1 2 5,0.23106060606060605,0.36742424242424243,0.23484848484848486,0.16666666666666666
3 4,0.08333333333333333,0.3611111111111111,0.4444444444444444,0.1111111111111111
6,0.0625,0.5,0.375,0.0625
