R:A::C:P,0,1 2 5,3 4,6
0,0.3010752688172043,0.1259259259259259,0.10638297872340426,0.09259259259259259
1 2 5,0.6559139784946236,0.7185185185185186,0.6595744680851063,0.8148148148148148
3 4,0.03225806451612903,0.0962962962962963,0.1702127659574468,0.07407407407407407
6,0.010752688172043012,0.05925925925925926,0.06382978723404255,0.018518518518518517
