R:A::C:P,0,1 5,2 4 6,3
0,0.3939393939393939,0.21428571428571427,0.1388888888888889,0.0
1 5,0.45454545454545453,0.6190476190476191,0.3888888888888889,0.4666666666666667
2 4 6,0.15151515151515152,0.16666666666666666,0.3888888888888889,0.4
3,0.0,0.0,0.08333333333333333,0.13333333333333333
