R:A::C:P,0,1 5,2 4 6,3
0,0.48148148148148145,0.3333333333333333,0.18518518518518517,0.0
1 5,0.24193548387096775,0.41935483870967744,0.22580645161290322,0.11290322580645161
2 4 6,0.15625,0.21875,0.4375,0.1875
3,0.0,0.0,0.6,0.4
