R:A::C:P,0,1 3 6,2 5,4
0,0.029449423815621,0.029449423815621,0.019206145966709345,0.015364916773367477
1 3 6,0.0973111395646607,0.26632522407170295,0.13188220230473752,0.0678617157490397
2 5,0.03841229193341869,0.117797695262484,0.09346991037131883,0.04353393085787452
4,0.008962868117797696,0.010243277848911651,0.02176696542893726,0.008962868117797696
