R:A::C:P,0,1 3 6,2 5,4
0,0.16911764705882354,0.06948640483383686,0.07211538461538461,0.11320754716981132
1 3 6,0.5588235294117647,0.6283987915407855,0.4951923076923077,0.5
2 5,0.22058823529411764,0.27794561933534745,0.35096153846153844,0.32075471698113206
4,0.051470588235294115,0.02416918429003021,0.08173076923076923,0.0660377358490566
