R:A::C:P,0 1 5,2 3,4 6
0 1 5,0.6816479400749064,0.5384615384615384,0.5242718446601942
2 3,0.2209737827715356,0.3782051282051282,0.2621359223300971
4 6,0.09737827715355805,0.08333333333333333,0.21359223300970873
