R:A::C:P,0 1 2 3,4,5 6
0 1 2 3,0.662613981762918,0.1337386018237082,0.20364741641337386
4,0.35714285714285715,0.5,0.14285714285714285
5 6,0.5151515151515151,0.18181818181818182,0.30303030303030304
