R:A::C:P,0,1 4 5 6,2 3
0,0.4117647058823529,0.35294117647058826,0.23529411764705882
1 4 5 6,0.26198083067092653,0.4792332268370607,0.25878594249201275
2 3,0.13793103448275862,0.45517241379310347,0.4068965517241379
