R:A::C:P,0 2 5,1 3 6,4
0 2 5,0.424,0.43478260869565216,0.36666666666666664
1 3 6,0.552,0.532608695652174,0.4666666666666667
4,0.024,0.03260869565217391,0.16666666666666666
