R:A::C:P,0,1 3,2 4,5,6
0,0.3010752688172043,0.11458333333333333,0.10185185185185185,0.2,0.09259259259259259
1 3,0.5161290322580645,0.5416666666666666,0.49074074074074076,0.32,0.5
2 4,0.12903225806451613,0.2708333333333333,0.3055555555555556,0.24,0.3333333333333333
5,0.043010752688172046,0.041666666666666664,0.027777777777777776,0.12,0.05555555555555555
6,0.010752688172043012,0.03125,0.07407407407407407,0.12,0.018518518518518517
