R:A::C:P,0 2,1 4,3 5 6
0 2,0.08548850574712644,0.07830459770114942,0.08692528735632184
1 4,0.11135057471264367,0.1235632183908046,0.09123563218390805
3 5 6,0.10632183908045977,0.10272988505747127,0.21408045977011494
