R:A::C:P,0 2,1 4,3 5 6
0 2,0.34097421203438394,0.3123209169054441,0.3467048710601719
1 4,0.34140969162995594,0.3788546255506608,0.27973568281938327
3 5 6,0.25127334465195245,0.2427843803056027,0.5059422750424448
