R:A::C:P,0 2,1 4,3 5 6
0 2,0.28199052132701424,0.25707547169811323,0.2216117216117216
1 4,0.36729857819905215,0.4056603773584906,0.2326007326007326
3 5 6,0.35071090047393366,0.33726415094339623,0.5457875457875457
