R:A::C:P,0 1,2 3 5 6,4
0 1,0.4702549575070821,0.43059490084985835,0.09915014164305949
2 3 5 6,0.2802056555269923,0.5552699228791774,0.16452442159383032
4,0.20512820512820512,0.6153846153846154,0.1794871794871795
