R:A::C:P,0,1 2 5,3 4 6
0,0.053231939163498096,0.051330798479087454,0.024714828897338403
1 2 5,0.17110266159695817,0.30228136882129275,0.21673003802281368
3 4 6,0.022813688212927757,0.08555133079847908,0.07224334600760456
