R:A::C:P,0,1,2 4,3,5,6
0,28,12,15,6,5,2
1,67,43,67,19,19,11
2 4,20,22,39,22,16,16
3,3,3,11,5,7,5
5,6,2,8,7,0,3
6,6,4,12,3,4,8
